id_sucursal,mostraba_opiniones,overral_stars,number_opinions,tiempo_delivery,tipo_envio,dollar_mean_price
390,1,4.0,45,49 - 64 min,Gratis(nuevos usuarios),10.92
391,1,4.1,42,35 - 50 min,Gratis(nuevos usuarios),14.54
392,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.48
393,1,4.4,23,35 - 50 min,Gratis(nuevos usuarios),12.97
394,0,4.2,101,No específicado,Gratis(nuevos usuarios),9.47
395,0,4.3,31,No específicado,Gratis(nuevos usuarios),8.6
396,1,4.6,323,35 - 50 min,Gratis(nuevos usuarios),4.06
397,1,4.8,118,36 - 51 min,Gratis(nuevos usuarios),10.17
398,1,4.6,822,40 - 55 min,Gratis(nuevos usuarios),0.93
399,1,4.7,790,35 - 50 min,Gratis(nuevos usuarios),0.73
400,1,4.7,404,35 - 50 min,Gratis(nuevos usuarios),0.84
401,1,4.7,583,19 - 34 min,Gratis(nuevos usuarios),0.89
402,1,4.6,347,35 - 50 min,Gratis(nuevos usuarios),0.84
403,0,4.5,213,No específicado,Gratis(nuevos usuarios),6.14
404,0,4.2,38,No específicado,Gratis(nuevos usuarios),5.69
405,1,4.6,388,35 - 50 min,Gratis(nuevos usuarios),10.69
406,1,4.5,198,35 - 50 min,Gratis(nuevos usuarios),11.21
407,1,4.4,20,35 - 50 min,Gratis(nuevos usuarios),10.1
408,1,4.5,66,35 - 50 min,Gratis(nuevos usuarios),10.58
409,1,4.3,57,35 - 50 min,Gratis(nuevos usuarios),11.01
410,1,4.8,57,35 - 50 min,Gratis(nuevos usuarios),12.8
411,1,3.6,28,24 - 39 min,Gratis(nuevos usuarios),11.23
412,1,4.6,114,39 - 54 min,Gratis(nuevos usuarios),11.48
413,1,4.5,51,31 - 46 min,Gratis(nuevos usuarios),10.94
414,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),9.23
415,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),9.74
416,1,4.5,162,37 - 52 min,Gratis(nuevos usuarios),15.45
417,1,4.7,106,35 - 50 min,Gratis(nuevos usuarios),12.43
418,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.38
419,1,4.6,173,35 - 50 min,Gratis(nuevos usuarios),12.26
420,1,4.0,23,35 - 50 min,Gratis(nuevos usuarios),10.64
421,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),10.64
422,1,4.7,54,29 - 44 min,Gratis(nuevos usuarios),10.9
423,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.93
424,1,4.4,78,23 - 38 min,Gratis(nuevos usuarios),11.49
425,1,4.2,38,35 - 50 min,Gratis(nuevos usuarios),8.12
426,0,4.1,86,No específicado,Gratis(nuevos usuarios),8.29
427,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.37
428,1,4.8,28,35 - 50 min,Gratis(nuevos usuarios),5.36
429,1,3.9,27,35 - 50 min,Gratis(nuevos usuarios),5.84
430,1,4.6,32,35 - 50 min,Gratis(nuevos usuarios),6.55
431,1,4.5,59,35 - 50 min,Gratis(nuevos usuarios),3.89
432,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.07
433,1,4.3,51,45 - 60 min,Gratis(nuevos usuarios),4.35
434,1,4.6,115,48 - 63 min,Gratis(nuevos usuarios),4.19
435,1,4.5,109,35 - 50 min,Gratis(nuevos usuarios),4.08
436,1,4.5,376,35 - 50 min,Gratis(nuevos usuarios),3.9
437,1,4.4,34,41 - 56 min,Gratis(nuevos usuarios),3.62
438,1,4.2,58,35 - 50 min,Gratis(nuevos usuarios),4.07
439,1,4.5,24,35 - 50 min,Gratis(nuevos usuarios),4.2
440,1,4.3,51,20 - 35 min,Gratis(nuevos usuarios),3.58
441,1,4.4,101,35 - 50 min,Gratis(nuevos usuarios),4.05
442,1,4.1,44,45 - 60 min,Gratis(nuevos usuarios),4.26
443,1,4.2,79,35 - 50 min,Gratis(nuevos usuarios),4.07
444,0,0.0,0,No específicado,No específicado,4.07
445,1,4.7,76,35 - 50 min,Gratis(nuevos usuarios),4.07
446,0,4.5,22,No específicado,Gratis(nuevos usuarios),4.07
447,1,4.4,159,35 - 50 min,Gratis(nuevos usuarios),4.15
448,1,4.5,57,35 - 50 min,Gratis(nuevos usuarios),4.78
449,1,4.6,135,42 - 57 min,Gratis(nuevos usuarios),4.04
450,1,4.3,84,35 - 50 min,Gratis(nuevos usuarios),4.04
451,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.18
452,1,4.4,43,44 - 59 min,Gratis(nuevos usuarios),4.18
453,1,4.3,64,35 - 50 min,Gratis(nuevos usuarios),4.07
454,1,4.4,56,31 - 46 min,Gratis(nuevos usuarios),4.24
455,0,4.6,110,No específicado,Gratis(nuevos usuarios),3.91
456,1,4.2,48,35 - 50 min,Gratis(nuevos usuarios),4.07
457,1,4.3,31,35 - 50 min,Gratis(nuevos usuarios),4.07
458,1,4.4,104,30 - 45 min,Gratis(nuevos usuarios),4.81
459,1,4.2,43,23 - 38 min,Gratis(nuevos usuarios),4.22
460,1,4.5,84,35 - 50 min,Gratis(nuevos usuarios),4.15
461,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.07
462,1,4.4,34,36 - 51 min,Gratis(nuevos usuarios),4.18
463,1,4.3,45,35 - 50 min,Gratis(nuevos usuarios),3.91
464,1,4.0,36,35 - 50 min,Gratis(nuevos usuarios),4.07
465,1,4.4,176,35 - 50 min,Gratis(nuevos usuarios),3.95
466,1,4.0,32,35 - 50 min,Gratis(nuevos usuarios),4.07
467,1,4.4,89,22 - 37 min,Gratis(nuevos usuarios),4.33
468,1,4.6,25,49 - 64 min,Gratis(nuevos usuarios),4.09
469,1,4.3,389,35 - 50 min,Gratis(nuevos usuarios),3.9
470,1,4.3,139,35 - 50 min,Gratis(nuevos usuarios),4.07
471,1,4.2,60,48 - 63 min,Gratis(nuevos usuarios),4.3
472,1,4.3,114,35 - 50 min,Gratis(nuevos usuarios),3.91
473,1,4.6,63,35 - 50 min,Gratis(nuevos usuarios),4.07
474,0,0.0,0,38 - 53 min,Gratis(nuevos usuarios),4.2
475,1,4.6,185,41 - 56 min,Gratis(nuevos usuarios),3.96
476,1,4.8,21,35 - 50 min,Gratis(nuevos usuarios),4.31
477,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.07
478,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.07
479,1,4.3,89,35 - 50 min,Gratis(nuevos usuarios),3.86
480,1,4.2,38,35 - 50 min,Gratis(nuevos usuarios),4.16
481,1,4.4,46,35 - 50 min,Gratis(nuevos usuarios),4.1
482,0,0.0,0,No específicado,No específicado,4.07
483,1,4.0,33,35 - 50 min,Gratis(nuevos usuarios),4.29
484,1,4.3,374,37 - 52 min,Gratis(nuevos usuarios),10.84
485,1,4.4,413,37 - 52 min,Gratis(nuevos usuarios),10.73
486,1,4.3,173,35 - 50 min,Gratis(nuevos usuarios),10.41
487,1,3.6,176,35 - 50 min,Gratis(nuevos usuarios),7.26
488,0,4.5,65,No específicado,Gratis(nuevos usuarios),9.03
489,1,4.2,486,35 - 50 min,Gratis(nuevos usuarios),7.99
490,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),1.52
491,1,4.5,38,35 - 50 min,Gratis(nuevos usuarios),7.66
492,1,4.5,83,35 - 50 min,Gratis(nuevos usuarios),11.78
493,1,3.9,68,35 - 50 min,Gratis(nuevos usuarios),8.81
494,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.81
495,1,4.4,446,35 - 50 min,Gratis(nuevos usuarios),8.91
496,1,4.5,339,35 - 50 min,Gratis(nuevos usuarios),8.8
497,1,3.2,44,35 - 50 min,Gratis(nuevos usuarios),5.19
498,0,0.0,0,No específicado,Gratis(nuevos usuarios),15.3
499,1,4.4,146,35 - 50 min,Gratis(nuevos usuarios),5.12
500,1,4.4,218,35 - 50 min,Gratis(nuevos usuarios),6.77
501,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.68
502,0,3.7,51,No específicado,Gratis(nuevos usuarios),7.27
503,1,4.5,103,35 - 50 min,Gratis(nuevos usuarios),15.1
504,1,4.7,57,35 - 50 min,Gratis(nuevos usuarios),12.87
505,1,4.6,151,35 - 50 min,Gratis(nuevos usuarios),11.18
506,1,4.5,31,35 - 50 min,Gratis(nuevos usuarios),9.5
507,1,4.4,127,35 - 50 min,Gratis(nuevos usuarios),8.46
508,0,4.3,24,No específicado,Gratis(nuevos usuarios),9.26
509,1,4.7,46,35 - 50 min,Gratis(nuevos usuarios),13.5
510,1,4.6,25,35 - 50 min,Gratis(nuevos usuarios),6.21
511,1,4.9,70,35 - 50 min,Gratis(nuevos usuarios),6.78
512,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.91
513,1,3.2,29,35 - 50 min,Gratis(nuevos usuarios),8.62
514,1,4.6,72,35 - 50 min,Gratis(nuevos usuarios),14.05
515,0,4.1,107,No específicado,Gratis(nuevos usuarios),13.33
516,1,4.7,98,35 - 50 min,Gratis(nuevos usuarios),10.87
517,1,4.4,403,35 - 50 min,Gratis(nuevos usuarios),8.79
518,1,4.5,274,35 - 50 min,Gratis(nuevos usuarios),10.01
519,1,4.9,145,35 - 50 min,Gratis(nuevos usuarios),7.83
520,1,4.8,69,35 - 50 min,Gratis(nuevos usuarios),9.07
521,1,4.6,378,40 - 55 min,Gratis(nuevos usuarios),9.09
522,1,4.6,256,36 - 51 min,Gratis(nuevos usuarios),9.09
523,1,4.7,235,35 - 50 min,Gratis(nuevos usuarios),10.87
524,1,4.7,159,35 - 50 min,Gratis(nuevos usuarios),9.07
525,1,4.6,487,35 - 50 min,Gratis(nuevos usuarios),9.07
526,1,4.6,130,35 - 50 min,Gratis(nuevos usuarios),9.07
527,1,4.6,266,35 - 50 min,Gratis(nuevos usuarios),10.87
528,1,4.7,129,35 - 50 min,Gratis(nuevos usuarios),9.07
529,1,4.4,223,35 - 50 min,Gratis(nuevos usuarios),9.07
530,1,4.6,261,35 - 50 min,Gratis(nuevos usuarios),10.24
531,1,4.8,85,35 - 50 min,Gratis(nuevos usuarios),6.48
532,1,4.6,144,35 - 50 min,Gratis(nuevos usuarios),9.36
533,1,4.7,515,35 - 50 min,Gratis(nuevos usuarios),9.07
534,1,4.6,662,35 - 50 min,Gratis(nuevos usuarios),9.07
535,1,4.4,53,35 - 50 min,Gratis(nuevos usuarios),9.07
536,1,4.6,279,21 - 36 min,Gratis(nuevos usuarios),9.09
537,1,4.6,201,35 - 50 min,Gratis(nuevos usuarios),9.07
538,1,4.7,345,35 - 50 min,Gratis(nuevos usuarios),10.55
539,1,4.5,230,31 - 46 min,Gratis(nuevos usuarios),9.09
540,1,4.8,40,35 - 50 min,Gratis(nuevos usuarios),9.07
541,1,4.5,223,36 - 51 min,Gratis(nuevos usuarios),10.55
542,1,4.4,533,35 - 50 min,Gratis(nuevos usuarios),9.09
543,1,4.6,435,31 - 46 min,Gratis(nuevos usuarios),9.09
544,1,4.4,222,35 - 50 min,Gratis(nuevos usuarios),9.09
545,1,4.6,465,45 - 60 min,Gratis(nuevos usuarios),11.2
546,1,4.6,34,35 - 50 min,Gratis(nuevos usuarios),9.07
547,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.43
548,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.5
549,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.51
550,1,3.3,45,35 - 50 min,Gratis(nuevos usuarios),7.75
551,0,4.2,74,No específicado,Gratis(nuevos usuarios),10.21
552,0,4.4,201,No específicado,Gratis(nuevos usuarios),10.3
553,1,4.7,21,35 - 50 min,Gratis(nuevos usuarios),10.3
554,0,4.4,189,No específicado,Gratis(nuevos usuarios),10.3
555,0,4.1,104,No específicado,Gratis(nuevos usuarios),10.39
556,1,4.4,86,35 - 50 min,Gratis(nuevos usuarios),10.3
557,1,4.3,242,58 - 73 min,Gratis(nuevos usuarios),11.98
558,0,4.5,324,No específicado,Gratis(nuevos usuarios),10.3
559,0,4.5,163,No específicado,Gratis(nuevos usuarios),10.3
560,0,4.3,156,No específicado,Gratis(nuevos usuarios),10.3
561,1,4.2,135,49 - 64 min,Gratis(nuevos usuarios),11.98
562,1,4.3,392,35 - 50 min,Gratis(nuevos usuarios),11.9
563,1,4.4,193,35 - 50 min,Gratis(nuevos usuarios),10.34
564,0,4.4,266,No específicado,Gratis(nuevos usuarios),10.3
565,0,0.0,0,No específicado,Gratis(nuevos usuarios),10.39
566,0,4.4,47,No específicado,Gratis(nuevos usuarios),10.35
567,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),10.48
568,0,4.3,146,No específicado,Gratis(nuevos usuarios),10.3
569,0,4.5,133,No específicado,Gratis(nuevos usuarios),10.3
570,0,4.5,71,No específicado,Gratis(nuevos usuarios),10.3
571,0,0.0,0,No específicado,Gratis(nuevos usuarios),10.12
572,0,4.7,22,No específicado,Gratis(nuevos usuarios),3.61
573,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.56
574,1,4.2,67,35 - 50 min,Gratis(nuevos usuarios),8.5
575,1,4.7,33,35 - 50 min,Gratis(nuevos usuarios),7.99
576,1,4.5,41,35 - 50 min,Gratis(nuevos usuarios),9.54
577,0,4.1,46,No específicado,Gratis(nuevos usuarios),5.77
578,1,4.5,746,23 - 38 min,Gratis(nuevos usuarios),7.98
579,1,4.3,196,28 - 43 min,Gratis(nuevos usuarios),5.52
580,1,3.6,128,29 - 44 min,Gratis(nuevos usuarios),7.17
581,1,4.1,199,34 - 49 min,Gratis(nuevos usuarios),7.24
582,1,4.0,210,43 - 58 min,Gratis(nuevos usuarios),6.98
583,1,3.8,142,35 - 50 min,Gratis(nuevos usuarios),7.56
584,1,3.4,85,36 - 51 min,Gratis(nuevos usuarios),8.62
585,1,2.2,21,35 - 50 min,Gratis(nuevos usuarios),7.45
586,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.98
587,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),14.95
588,0,0.0,0,22 - 37 min,Gratis(nuevos usuarios),4.11
589,1,4.1,36,35 - 50 min,Gratis(nuevos usuarios),11.33
590,1,4.3,26,35 - 50 min,Gratis(nuevos usuarios),5.03
591,1,3.9,50,46 - 61 min,Gratis(nuevos usuarios),4.93
592,1,3.2,20,35 - 50 min,Gratis(nuevos usuarios),4.63
593,1,3.8,33,35 - 50 min,Gratis(nuevos usuarios),4.06
594,1,4.5,74,35 - 50 min,Gratis(nuevos usuarios),4.3
595,1,4.2,85,38 - 53 min,Gratis(nuevos usuarios),4.25
596,1,4.4,66,21 - 36 min,Gratis(nuevos usuarios),4.45
597,1,4.2,75,35 - 50 min,Gratis(nuevos usuarios),3.78
598,0,3.5,33,No específicado,Gratis(nuevos usuarios),3.75
599,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.17
600,1,3.1,99,35 - 50 min,Gratis(nuevos usuarios),4.25
601,0,4.1,45,No específicado,Gratis(nuevos usuarios),4.69
602,1,3.9,131,35 - 50 min,Gratis(nuevos usuarios),4.11
603,1,3.9,39,35 - 50 min,Gratis(nuevos usuarios),4.21
604,1,4.2,31,35 - 50 min,Gratis(nuevos usuarios),3.79
605,1,4.0,36,35 - 50 min,Gratis(nuevos usuarios),3.73
606,1,4.7,32,35 - 50 min,Gratis(nuevos usuarios),7.24
607,1,4.7,141,35 - 50 min,Gratis(nuevos usuarios),8.11
608,1,4.6,40,35 - 50 min,Gratis(nuevos usuarios),8.97
609,0,4.4,37,No específicado,Gratis(nuevos usuarios),11.51
610,1,4.5,277,35 - 50 min,Gratis(nuevos usuarios),8.53
611,0,4.6,36,No específicado,Gratis(nuevos usuarios),8.59
612,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.63
613,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.63
614,0,0.0,0,52 - 67 min,Gratis(nuevos usuarios),5.11
615,1,4.6,40,49 - 64 min,Gratis(nuevos usuarios),5.15
616,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.94
617,1,4.3,23,35 - 50 min,Gratis(nuevos usuarios),4.7
618,0,0.0,0,52 - 67 min,Gratis(nuevos usuarios),5.22
619,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.04
620,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.63
621,0,0.0,0,26 - 41 min,Gratis(nuevos usuarios),5.13
622,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.94
623,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.82
624,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.63
625,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),5.77
626,1,4.0,125,37 - 52 min,Gratis(nuevos usuarios),11.44
627,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.6
628,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.6
629,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.69
630,1,3.9,22,36 - 51 min,Gratis(nuevos usuarios),10.8
631,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.32
632,1,4.2,159,38 - 53 min,Gratis(nuevos usuarios),7.75
633,1,4.1,90,39 - 54 min,Gratis(nuevos usuarios),7.62
634,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.34
635,1,4.0,51,35 - 50 min,Gratis(nuevos usuarios),11.76
636,1,4.4,35,35 - 50 min,Gratis(nuevos usuarios),4.89
637,1,3.8,112,35 - 50 min,Gratis(nuevos usuarios),6.59
638,1,3.7,22,35 - 50 min,Gratis(nuevos usuarios),5.64
639,1,4.2,25,35 - 50 min,Gratis(nuevos usuarios),5.64
640,1,3.4,75,35 - 50 min,Gratis(nuevos usuarios),5.64
641,1,3.8,143,35 - 50 min,Gratis(nuevos usuarios),5.64
642,1,3.4,56,35 - 50 min,Gratis(nuevos usuarios),5.64
643,1,3.7,193,35 - 50 min,Gratis(nuevos usuarios),5.64
644,1,3.1,57,43 - 58 min,Gratis(nuevos usuarios),5.75
645,1,3.4,77,29 - 44 min,Gratis(nuevos usuarios),5.75
646,1,3.9,118,35 - 50 min,Gratis(nuevos usuarios),5.64
647,1,3.9,50,47 - 62 min,Gratis(nuevos usuarios),5.75
648,1,3.6,134,29 - 44 min,Gratis(nuevos usuarios),5.75
649,1,3.9,87,39 - 54 min,Gratis(nuevos usuarios),5.75
650,1,3.3,57,24 - 39 min,Gratis(nuevos usuarios),5.75
651,1,3.5,129,41 - 56 min,Gratis(nuevos usuarios),5.75
652,1,3.3,92,35 - 50 min,Gratis(nuevos usuarios),5.42
653,1,3.5,121,35 - 50 min,Gratis(nuevos usuarios),5.64
654,1,3.6,75,35 - 50 min,Gratis(nuevos usuarios),5.64
655,1,3.3,53,23 - 38 min,Gratis(nuevos usuarios),6.22
656,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.04
657,1,3.7,48,48 - 63 min,Gratis(nuevos usuarios),5.75
658,1,3.7,35,35 - 50 min,Gratis(nuevos usuarios),5.88
659,1,4.0,35,50 - 65 min,Gratis(nuevos usuarios),5.75
660,1,3.7,107,35 - 50 min,Gratis(nuevos usuarios),5.64
661,0,3.0,80,No específicado,Gratis(nuevos usuarios),5.64
662,1,3.6,124,35 - 50 min,Gratis(nuevos usuarios),5.64
663,1,3.1,68,40 - 55 min,Gratis(nuevos usuarios),5.75
664,0,3.9,45,No específicado,Gratis(nuevos usuarios),5.75
665,1,4.2,197,35 - 50 min,Gratis(nuevos usuarios),6.04
666,1,3.9,164,32 - 47 min,Gratis(nuevos usuarios),5.82
667,1,3.8,31,35 - 50 min,Gratis(nuevos usuarios),6.25
668,1,3.5,94,35 - 50 min,Gratis(nuevos usuarios),5.85
669,1,4.2,43,35 - 50 min,Gratis(nuevos usuarios),3.85
670,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.04
671,1,4.1,27,35 - 50 min,Gratis(nuevos usuarios),6.25
672,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.04
673,1,3.9,416,35 - 50 min,Gratis(nuevos usuarios),6.04
674,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),1.01
675,1,4.7,29,35 - 50 min,Gratis(nuevos usuarios),12.08
676,1,4.1,46,35 - 50 min,Gratis(nuevos usuarios),10.1
677,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.16
678,1,3.9,60,35 - 50 min,Gratis(nuevos usuarios),10.23
679,0,0.0,0,25 - 40 min,Gratis(nuevos usuarios),9.42
680,0,0.0,0,18 - 33 min,Gratis(nuevos usuarios),6.62
681,1,4.2,106,35 - 50 min,Gratis(nuevos usuarios),3.63
682,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.68
683,0,0.0,0,No específicado,Gratis(nuevos usuarios),5.63
684,1,4.4,70,35 - 50 min,Gratis(nuevos usuarios),8.89
685,1,4.3,136,35 - 50 min,Gratis(nuevos usuarios),8.77
686,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),9.1
687,1,4.6,88,35 - 50 min,Gratis(nuevos usuarios),8.38
688,1,4.4,31,35 - 50 min,Gratis(nuevos usuarios),7.42
689,1,3.8,90,35 - 50 min,Gratis(nuevos usuarios),9.02
690,1,4.5,44,35 - 50 min,Gratis(nuevos usuarios),10.4
691,1,4.4,79,35 - 50 min,Gratis(nuevos usuarios),5.88
692,1,4.3,262,41 - 56 min,Gratis(nuevos usuarios),14.94
693,1,4.3,20,35 - 50 min,Gratis(nuevos usuarios),5.58
694,0,0.0,0,No específicado,Gratis(nuevos usuarios),11.24
695,1,4.4,25,35 - 50 min,Gratis(nuevos usuarios),5.77
696,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),11.49
697,0,4.4,40,No específicado,Gratis(nuevos usuarios),13.94
698,0,4.5,35,No específicado,Gratis(nuevos usuarios),7.79
699,1,4.5,44,51 - 66 min,Gratis(nuevos usuarios),10.73
700,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.43
701,0,0.0,0,No específicado,Gratis(nuevos usuarios),8.28
702,1,4.5,230,43 - 58 min,Gratis(nuevos usuarios),12.47
703,0,0.0,0,No específicado,Gratis(nuevos usuarios),10.72
704,0,0.0,0,No específicado,Gratis(nuevos usuarios),4.35
705,1,4.5,61,35 - 50 min,Gratis(nuevos usuarios),9.82
706,1,4.4,297,35 - 50 min,Gratis(nuevos usuarios),10.69
707,1,4.4,212,35 - 50 min,Gratis(nuevos usuarios),7.11
708,1,4.1,41,35 - 50 min,Gratis(nuevos usuarios),3.55
709,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),3.55
710,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),11.43
711,1,4.6,46,35 - 50 min,Gratis(nuevos usuarios),9.91
712,1,4.3,44,35 - 50 min,Gratis(nuevos usuarios),8.28
713,1,3.9,24,35 - 50 min,Gratis(nuevos usuarios),3.63
714,1,4.5,111,31 - 46 min,Gratis(nuevos usuarios),4.23
715,1,4.6,152,26 - 41 min,Gratis(nuevos usuarios),4.87
716,1,4.5,204,33 - 48 min,Gratis(nuevos usuarios),4.14
717,1,3.9,43,35 - 50 min,Gratis(nuevos usuarios),12.82
718,0,4.2,24,No específicado,Gratis(nuevos usuarios),2.85
719,1,4.2,175,35 - 50 min,Gratis(nuevos usuarios),11.7
720,0,0.0,0,No específicado,Gratis(nuevos usuarios),6.23
721,1,3.9,25,43 - 58 min,Gratis(nuevos usuarios),11.02
722,1,4.4,51,35 - 50 min,Gratis(nuevos usuarios),12.81
723,1,4.6,135,35 - 50 min,Gratis(nuevos usuarios),3.79
724,1,4.6,401,42 - 57 min,Gratis(nuevos usuarios),9.73
725,0,4.4,271,No específicado,Gratis(nuevos usuarios),7.66
726,0,0.0,0,No específicado,Gratis(nuevos usuarios),11.92
727,0,4.6,44,No específicado,Gratis(nuevos usuarios),7.8
728,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),11.43
729,1,4.5,108,43 - 58 min,Gratis(nuevos usuarios),11.86
730,1,4.6,75,48 - 63 min,Gratis(nuevos usuarios),3.45
731,1,4.1,286,35 - 50 min,Gratis(nuevos usuarios),7.14
732,1,4.2,761,35 - 50 min,Gratis(nuevos usuarios),7.14
733,1,4.3,419,35 - 50 min,Gratis(nuevos usuarios),7.15
734,1,4.3,1160,42 - 57 min,Gratis(nuevos usuarios),7.6
735,1,4.3,1190,35 - 50 min,Gratis(nuevos usuarios),7.63
736,1,4.2,640,35 - 50 min,Gratis(nuevos usuarios),7.14
737,1,4.0,91,35 - 50 min,Gratis(nuevos usuarios),7.21
738,1,4.3,963,35 - 50 min,Gratis(nuevos usuarios),7.2
739,1,4.4,408,35 - 50 min,Gratis(nuevos usuarios),7.29
740,1,4.4,819,22 - 37 min,Gratis(nuevos usuarios),7.67
741,1,4.3,931,35 - 50 min,Gratis(nuevos usuarios),7.14
742,1,4.1,542,35 - 50 min,Gratis(nuevos usuarios),7.61
743,1,4.1,241,35 - 50 min,Gratis(nuevos usuarios),7.14
744,1,4.6,259,35 - 50 min,Gratis(nuevos usuarios),7.59
745,1,4.6,77,35 - 50 min,Gratis(nuevos usuarios),7.14
746,1,4.3,612,35 - 50 min,Gratis(nuevos usuarios),7.36
747,1,4.3,32,35 - 50 min,Gratis(nuevos usuarios),7.3
748,1,4.3,404,35 - 50 min,Gratis(nuevos usuarios),7.14
749,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.64
750,1,4.6,139,38 - 53 min,Gratis(nuevos usuarios),12.15
751,1,4.6,236,35 - 50 min,Gratis(nuevos usuarios),9.4
752,1,4.7,148,35 - 50 min,Gratis(nuevos usuarios),8.73
753,1,4.7,388,35 - 50 min,Gratis(nuevos usuarios),9.13
754,0,4.5,177,No específicado,Gratis(nuevos usuarios),8.1
755,1,4.5,174,35 - 50 min,Gratis(nuevos usuarios),8.95
756,1,4.7,260,35 - 50 min,Gratis(nuevos usuarios),9.01
757,1,4.2,118,35 - 50 min,Gratis(nuevos usuarios),20.23
758,1,4.1,184,59 - 74 min,Gratis(nuevos usuarios),19.17
759,1,4.4,241,35 - 50 min,Gratis(nuevos usuarios),19.83
760,1,4.4,26,35 - 50 min,Gratis(nuevos usuarios),16.4
761,1,4.1,157,35 - 50 min,Gratis(nuevos usuarios),20.23
762,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),17.93
763,1,4.3,185,35 - 50 min,Gratis(nuevos usuarios),5.72
764,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),0.92
765,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),4.82
766,0,3.5,39,No específicado,Gratis(nuevos usuarios),7.65
767,1,4.2,274,35 - 50 min,Gratis(nuevos usuarios),7.77
768,1,4.3,344,29 - 44 min,Gratis(nuevos usuarios),8.25
769,1,4.4,284,35 - 50 min,Gratis(nuevos usuarios),7.96
770,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),10.33
771,0,4.4,41,No específicado,Gratis(nuevos usuarios),8.15
772,0,4.6,68,No específicado,Gratis(nuevos usuarios),8.15
773,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),6.74
774,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),7.51
775,1,3.6,36,35 - 50 min,Gratis(nuevos usuarios),8.91
776,1,4.2,137,37 - 52 min,Gratis(nuevos usuarios),9.46
777,1,4.1,85,35 - 50 min,Gratis(nuevos usuarios),8.77
778,1,4.1,90,35 - 50 min,Gratis(nuevos usuarios),8.92
779,1,3.6,72,35 - 50 min,Gratis(nuevos usuarios),8.77
780,1,4.5,25,35 - 50 min,Gratis(nuevos usuarios),8.87
781,0,0.0,0,35 - 50 min,Gratis(nuevos usuarios),8.76
