id_cadena,nombre_cadena,url_cadena,id_pais
182,Che Miranda,https://www.rappi.com.ar/restaurantes/delivery/12581-che-miranda,0
183,Citadeli,https://www.rappi.com.ar/restaurantes/delivery/12611-citadeli,0
184,Chacaíto,https://www.rappi.com.ar/restaurantes/delivery/12728-chacaito,0
185,Chlöe Ice Cream,https://www.rappi.com.ar/restaurantes/delivery/13097-chloe-ice-cream,0
186,Cabaña del Tuyu,https://www.rappi.com.ar/restaurantes/delivery/13179-cabana-del-tuyu,0
187,Como Hermanos by M55,https://www.rappi.com.ar/restaurantes/delivery/13410-como-hermanos-by-m55,0
188,Crem de la Crem,https://www.rappi.com.ar/restaurantes/delivery/13437-crem-de-la-crem,0
189,Cata Tienda de Calzone,https://www.rappi.com.ar/restaurantes/delivery/13485-cata-tienda-de-calzone,0
190,Colombia Pizza - Cúcara Mácara,https://www.rappi.com.ar/restaurantes/delivery/13645-colombia-pizza-cucara-macara,0
191,Chemuzza,https://www.rappi.com.ar/restaurantes/delivery/13785-chemuzza,0
192,Cabaña Tuyú - Urquiza,https://www.rappi.com.ar/restaurantes/delivery/14016-cabana-tuyu-urquiza,0
193,Canta el Gallo,https://www.rappi.com.ar/restaurantes/delivery/14106-canta-el-gallo,0
194,Casa de Shawarma,https://www.rappi.com.ar/restaurantes/delivery/14119-casa-de-shawarma,0
195,Cabrón Pizzas y Empanadas,https://www.rappi.com.ar/restaurantes/delivery/14429-cabron-pizzas-y-empanadas,0
196,Capricci Helados,https://www.rappi.com.ar/restaurantes/delivery/14527-capricci-helados,0
197,Comidas Criollas,https://www.rappi.com.ar/restaurantes/delivery/14583-comidas-criollas,0
198,Capadocia,https://www.rappi.com.ar/restaurantes/delivery/14651-capadocia,0
199,Cosa Nostra,https://www.rappi.com.ar/restaurantes/delivery/14688-cosa-nostra,0
200,Charola Cocina & Bazar,https://www.rappi.com.ar/restaurantes/delivery/15027-charola-cocina-bazar,0
201,Convite,https://www.rappi.com.ar/restaurantes/delivery/15365-convite,0
202,Cincinnati Pizza,https://www.rappi.com.ar/restaurantes/delivery/15407-cincinnati-pizza,0
203,Clo Resto Bar,https://www.rappi.com.ar/restaurantes/delivery/15839-clo-resto-bar,0
204,Clo Panadería,https://www.rappi.com.ar/restaurantes/delivery/15843-clo-panaderia,0
205,Conchale Vale,https://www.rappi.com.ar/restaurantes/delivery/15929-conchale-vale,0
206,Charlie Hops,https://www.rappi.com.ar/restaurantes/delivery/16136-charlie-hops,0
207,Crónico Bar,https://www.rappi.com.ar/restaurantes/delivery/16339-cronico-bar,0
208,Cervecería Lagerhaus,https://www.rappi.com.ar/restaurantes/delivery/16431-cerveceria-lagerhaus,0
209,Cantina Palermo,https://www.rappi.com.ar/restaurantes/delivery/16445-cantina-palermo,0
210,Charo,https://www.rappi.com.ar/restaurantes/delivery/16449-charo,0
211,Capitán,https://www.rappi.com.ar/restaurantes/delivery/16531-capitan,0
212,Comidas Bolivianas de Carlitos,https://www.rappi.com.ar/restaurantes/delivery/16769-comidas-bolivianas-de-carlitos,0
213,Carmelo Parrilla,https://www.rappi.com.ar/restaurantes/delivery/16919-carmelo-parrilla,0
214,Capriccio,https://www.rappi.com.ar/restaurantes/delivery/16948-capriccio,0
215,Chaco Bar,https://www.rappi.com.ar/restaurantes/delivery/16956-chaco-bar,0
216,Club El Alba,https://www.rappi.com.ar/restaurantes/delivery/16959-club-el-alba,0
217,Club Cervecer Unlam,https://www.rappi.com.ar/restaurantes/delivery/17059-club-cervecer-unlam,0
218,Castro Grill,https://www.rappi.com.ar/restaurantes/delivery/17098-castro-grill,0
219,Cala Pizza,https://www.rappi.com.ar/restaurantes/delivery/17387-cala-pizza,0
220,Central Pan,https://www.rappi.com.ar/restaurantes/delivery/17453-central-pan,0
221,Café Margot,https://www.rappi.com.ar/restaurantes/delivery/17811-cafe-margot,0
222,Celestinos,https://www.rappi.com.ar/restaurantes/delivery/17871-celestinos,0
223,Comedor Las Flores,https://www.rappi.com.ar/restaurantes/delivery/18130-comedor-las-flores,0
224,Chiaro by M55,https://www.rappi.com.ar/restaurantes/delivery/18200-chiaro-by-m55,0
225,Cachito Premium,https://www.rappi.com.ar/restaurantes/delivery/18330-cachito-premium,0
226,Classic BA,https://www.rappi.com.ar/restaurantes/delivery/18392-classic-ba,0
227,Churrería Anandá,https://www.rappi.com.ar/restaurantes/delivery/18401-churreria-ananda,0
228,Cultura China,https://www.rappi.com.ar/restaurantes/delivery/18516-cultura-china,0
229,Cynnamomrolls,https://www.rappi.com.ar/restaurantes/delivery/18822-cynnamomrolls,0
230,Chihuahua Tex-Mex Food,https://www.rappi.com.ar/restaurantes/delivery/18841-chihuahua-tex-mex-food,0
231,Casita China,https://www.rappi.com.ar/restaurantes/delivery/19022-casita-china,0
232,Chiqui Empanadas,https://www.rappi.com.ar/restaurantes/delivery/19100-chiqui-empanadas,0
233,China Doll,https://www.rappi.com.ar/restaurantes/delivery/19152-china-doll,0
234,Cantina China,https://www.rappi.com.ar/restaurantes/delivery/19153-cantina-china,0
235,Cerezo Sushi,https://www.rappi.com.ar/restaurantes/delivery/19211-cerezo-sushi,0
236,Charle's Pizzas & Lomos,https://www.rappi.com.ar/restaurantes/delivery/19245-charle-s-pizzas-lomos,0
237,Celta Bar,https://www.rappi.com.ar/restaurantes/delivery/19663-celta-bar,0
238,Casa Munay,https://www.rappi.com.ar/restaurantes/delivery/19692-casa-munay,0
239,Cachapas Don Luis,https://www.rappi.com.ar/restaurantes/delivery/19908-cachapas-don-luis,0
240,Dean & Dennys,https://www.rappi.com.ar/restaurantes/delivery/3326-dean-dennys,0
241,Don Matute,https://www.rappi.com.ar/restaurantes/delivery/3638-don-matute,0
242,Dalal,https://www.rappi.com.ar/restaurantes/delivery/4279-dalal,0
243,Dashi,https://www.rappi.com.ar/restaurantes/delivery/4320-dashi,0
244,Delicity,https://www.rappi.com.ar/restaurantes/delivery/4526-delicity,0
245,DoppioZero,https://www.rappi.com.ar/restaurantes/delivery/4891-doppiozero,0
246,Dogg,https://www.rappi.com.ar/restaurantes/delivery/5154-dogg,0
247,Draft,https://www.rappi.com.ar/restaurantes/delivery/5328-draft,0
248,Distrito Burger,https://www.rappi.com.ar/restaurantes/delivery/5492-distrito-burger,0
249,Don Us Company,https://www.rappi.com.ar/restaurantes/delivery/5497-don-us-company,0
250,Dandy Deli,https://www.rappi.com.ar/restaurantes/delivery/5584-dandy-deli,0
